cw_num,product_area,person_id,st_created_date,work_order_accepted_date,worker_cost_center,complaince_activation_include_weekend,username,location_country,worker_access_type,ST_start_date,st_start_month,pw_reset_date,supplier_name,parent_supplier_name,is_saksham,location_region,location_type,hw_date_shipped,hw_estimated_delivery_date,hw_recd_dt,idv_date,idv_decision_date,idv_approval_date,idv_exception,gvc_invite_created_dt,remote_access_date_source,worker_type,cnt_class_dates,net_onboarding_date,delivery_update,transfer_flag,bulk_shipment,manager_pref_for_hw_shipping,manager_hierarchy_user_names,hiring_manager_username,has_equipment,worker_active_flag,onboard_date_v2,derived_onboarding_status,sla_end_to_end,sla_end_to_end_exclude_weekend1,sla_xws_exclude_weekend1,is_chromebook,location_site,location_code,manual_onboarding_status,WorkerType,EquipmentAssigned,ChromebookAssigned,source_system,Equipment_Type,reattempt,sub_act,time_to_onboard_include_weekend,wo_adv_std_include_weekend,gvc_act,eqp_gvc,comp_eqp_include_weekend,time_to_onboard_exclude_weekend,wo_adv_std_exclude_weekend,comp_eqp_exclude_weekend,complaince_activation_exclude_weekend,xws_activation_to_idv,xws_idv_to_system_activation,last_refresh_date,access_flag,access_flag_unrestricted,access_flag_supplier,access_flag_pa,access_flag_supplier_pa,access_flag_manager
G-CW-00965615,YouTube,1549315,2025-04-10,2025-04-10,YT9,6,dimitrad,Romania,Access Only,2025-04-16,2025-04-01,2025-04-22,GENPACT LIMITED,GENPACT INTERNATIONAL INC,NA,EMEA,VOVO,null,null,2025-04-16,2025-05-01,2025-04-17,2025-04-17,FALSE,2025-04-22,Ganpati Group,Vendor,1,2025-04-22,2025-04-16,null,NO,null,varniks|annapurna|jaydeepmistry|veapen|vicheta|cwire|mecoe|nmohan|sundar,varniks,YES,Yes,2025-04-22,6. Onboarded,12,8,4,,RO-REMOTE,RO-REMOTE-GEN,null,Vendor,No,FALSE,all_aboard,Saksham,1,12,12,6,1,6,6,8,4,4,4,1,3,1745910103306887,UA,Yes,No,No,No,No
G-CW-00965981,T&S,1553545,2025-04-11,2025-04-11,6S8,5,muhammedshibin,India,Access Only,2025-04-16,2025-04-01,2025-04-21,WIPRO LIMITED,WIPRO LIMITED,NA,APAC,GOVO,null,null,2025-04-16,2025-05-05,2025-04-21,2025-04-21,FALSE,2025-04-21,null,Vendor,1,2025-04-21,2025-04-16,null,NO,null,pankujsingh|uramoino|sandhyadhull|eroussellier|annathomp|kcourington|kwalker|sundar,pankujsingh,YES,Yes,2025-04-21,6. Onboarded,10,6,3,,IN-HYD,IN-HYD-SAR3,null,Vendor,No,FALSE,all_aboard,Saksham,1,10,10,5,1,5,5,6,3,3,3,3,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00964652,gTech,1094768,2025-04-09,2025-04-09,0QS,10,pankajtiwarige,India,Access Only,2025-04-11,2025-04-01,2025-04-21,CONCENTRIX,CONCENTRIX CORPORATION,NA,APAC,VOVO,2022-04-13,2022-04-15,2025-04-11,2025-05-03,2025-04-19,2025-04-19,FALSE,2025-04-19,Ganpati Group,Vendor,1,2025-04-21,2025-04-11,null,NO,null,ccastrejon|iliyanaz|jgrier|suemorris|iloughran|sauquet|philipps|sundar,ccastrejon,YES,Yes,2025-04-21,6. Onboarded,12,8,6,,IN-REMOTE,IN-REMOTE-GEN,null,Vendor,No,FALSE,all_aboard,Saksham,1,12,12,2,2,8,2,8,2,2,6,6,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00965191,Access,1552621,2025-04-09,2025-04-09,7BI,10,bcthomas,United States,Equipment and Access,2025-04-11,2025-04-01,2025-04-21,"GLOBAL OPTICS SAN ANTONIO, L.P.","GLOBAL OPTICS SAN ANTONIO, L.P.",NA,NORTH AMERICA,VOVO,null,null,2025-04-18,2025-05-02,2025-04-18,2025-04-18,FALSE,2025-04-21,Ganpati Group,Vendor,1,2025-04-21,2025-04-18,null,NO,null,marshallmoser|ckenwisher|jguarin|spetro|dhegar|rlaurenzano|dinni|sundar,marshallmoser,NO,Yes,2025-04-21,6. Onboarded,12,8,6,,US-REMOTE,US-REMOTE-TX,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,12,12,2,1,3,9,8,2,7,6,5,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00961556,Technical Infrastructure,1548926,2025-04-02,2025-04-02,3PL,20,gundel,Germany,Equipment and Access,2025-04-08,2025-04-01,2025-04-28,SCHENKER,DEUTSCHE BAHN AG,NA,EMEA,Special Use,null,null,2025-04-25,2025-05-08,2025-04-24,2025-04-08,FALSE,2025-04-26,Ganpati Group,Vendor,1,2025-04-28,2025-04-25,null,NO,null,aarcesanchez|vanpassel|adriansaunders|stewartbt|moniquepicou|btreynor|tkurian|sundar,aarcesanchez,NO,Yes,2025-04-28,6. Onboarded,26,18,14,,DE-FRA,DE-FRA-BTN1,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,26,26,6,2,1,23,18,4,17,14,0,14,1745910103306887,UA,Yes,No,No,No,No
G-CW-00964496,gCS,1551874,2025-04-08,2025-04-08,0RK,11,gandolfiy,Argentina,Access Only,2025-04-11,2025-04-01,2025-04-22,TECHMOB SA,TECHMOB SA,NA,LATAM,VOVO,null,null,2025-04-10,2025-05-05,2025-04-21,2025-04-21,FALSE,2025-04-22,Ganpati Group,Vendor,1,2025-04-22,2025-04-10,null,NO,null,hblumenstein|prasannasesh|lowelld|selin|philipps|sundar,hblumenstein,YES,Yes,2025-04-22,6. Onboarded,14,10,7,,AR-REMOTE,AR-REMOTE-GEN,null,Vendor,No,FALSE,all_aboard,Saksham,1,14,14,3,1,12,2,10,3,2,7,6,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00967968,Geo,1555263,2025-04-15,2025-04-15,479,9,rsilvaoliveira,Brazil,Equipment and Access,2025-04-16,2025-04-01,2025-04-25,EPAM SYSTEMS INC,"EPAM SYSTEMS, INC.",NA,LATAM,GOVO,null,null,2025-04-25,2025-05-09,2025-04-25,2025-04-16,FALSE,2025-04-25,Ganpati Group,Vendor,1,2025-04-25,2025-04-25,null,NO,null,akaminsky|smarkstr|daleharrison|osipeters|lookingbill|cwphillips|nicholas|sundar,akaminsky,NO,Yes,2025-04-25,6. Onboarded,10,8,7,,BR-SAO,BR-SAO-SKY,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,10,10,1,1,0,10,8,1,8,7,0,7,1745910103306887,UA,Yes,No,No,No,No
G-CW-00968243,REWS,1556025,2025-04-16,2025-04-16,6L2,5,moralesmb,United States,Equipment and Access,2025-04-17,2025-04-01,2025-04-22,JONES LANG LASALLE INC,JONES LANG LASALLE INCORPORATED,NA,NORTH AMERICA,GOGO,null,null,2025-04-22,2025-05-02,2025-04-18,2025-04-17,FALSE,2025-04-22,Ganpati Group,Vendor,1,2025-04-22,2025-04-22,null,NO,null,stephanieblack|heithro|awcattarin|jcoreylewis|scottfoster|ruthporat|sundar,stephanieblack,NO,Yes,2025-04-22,6. Onboarded,6,4,3,,US-LAX,US-LAX-BIN1,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,6,6,1,1,0,6,4,1,4,3,0,3,1745910103306887,UA,Yes,No,No,No,No
G-CW-00967522,YouTube,1555286,2025-04-15,2025-04-15,YT9,8,kariyazono,Malaysia,Access Only,2025-04-16,2025-04-01,2025-04-24,CONCENTRIX,CONCENTRIX CORPORATION,NA,APAC,GOVO,null,2025-04-18,2025-04-24,2025-05-08,2025-04-24,2025-04-24,FALSE,2025-04-24,Ganpati Group,Vendor,1,2025-04-24,2025-04-24,null,NO,null,cgallen|jaydeepmistry|veapen|vicheta|cwire|mecoe|nmohan|sundar,cgallen,YES,Yes,2025-04-24,6. Onboarded,9,7,6,,MY-KUL,MY-KUL-MSL,null,Vendor,No,FALSE,all_aboard,Saksham,1,9,9,1,1,0,9,7,1,7,6,6,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969397,T&S,1556926,2025-04-17,2025-04-17,6S8,4,kmadesh,India,Access Only,2025-04-21,2025-04-01,2025-04-25,WIPRO LIMITED,WIPRO LIMITED,NA,APAC,GOVO,null,null,2025-04-24,2025-05-05,2025-04-21,2025-04-21,FALSE,2025-04-25,Ganpati Group,Vendor,1,2025-04-25,2025-04-24,null,NO,null,rishitaallika|toriblake|annathomp|kcourington|kwalker|sundar,rishitaallika,null,Yes,2025-04-25,6. Onboarded,8,6,4,,IN-HYD,IN-HYD-SAR3,null,Vendor,No,FALSE,all_aboard,Saksham,1,8,8,4,1,1,7,6,2,5,4,0,4,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969253,Technical Infrastructure,1556683,2025-04-17,2025-04-17,650,6,belindabrown,United States,Equipment and Access,2025-04-18,2025-04-01,2025-04-24,GXO LOGISTICS WORLDWIDE LLC,GXO LOGISTICS WORLDWIDE LLC,NA,NORTH AMERICA,VOVO,null,null,2025-04-19,2025-05-03,2025-04-19,2025-04-18,FALSE,2025-04-25,Ganpati Group,Vendor,1,2025-04-24,2025-04-19,null,NO,null,santanamatthew|smithjim|samespada|mdemuth|stewartbt|moniquepicou|btreynor|tkurian|sundar,santanamatthew,null,Yes,2025-04-24,6. Onboarded,7,5,4,,US-REMOTE,US-REMOTE-OK,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,7,7,1,-1,6,2,5,1,2,4,0,4,1745910103306887,UA,Yes,No,No,No,No
G-CW-00964874,REWS,1552830,2025-04-09,2025-04-09,551,14,kulkarniparag,United States,Access Only,2025-04-10,2025-04-01,2025-04-24,ARUP GROUP LIMITED,ARUP GROUP LIMITED,NA,NORTH AMERICA,GOGO,null,null,2025-04-10,2025-05-08,2025-04-24,2025-04-10,FALSE,2025-04-24,Ganpati Group,Vendor,1,2025-04-24,2025-04-10,null,NO,null,nss|dprichards|giulia|scottfoster|ruthporat|sundar,nss,YES,Yes,2025-04-24,6. Onboarded,15,11,10,,US-MFA,US-MFA-BV100,null,Vendor,No,FALSE,all_aboard,Saksham,1,15,15,1,1,14,1,11,1,1,10,0,10,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969974,REWS,1280505,2025-04-21,2025-04-21,6L7,1,badge-1280505,India,Badge Only,2025-04-23,2025-04-01,null,JONES LANG LASALLE INC,JONES LANG LASALLE INCORPORATED,Badge Only,APAC,GOVO,null,null,null,null,null,null,FALSE,null,null,Vendor,1,2025-04-23,null,null,NO,null,ymantri|prateekseth|lavanyamk|giulia|scottfoster|ruthporat|sundar,ymantri,null,Yes,2025-04-23,6. Onboarded,2,2,1,,IN-HYD,IN-HYD-SAR3,null,Vendor,No,FALSE,all_aboard,Saksham,1,2,2,2,null,null,null,2,2,null,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969734,Waymo,1557614,2025-04-20,2025-04-20,7GC,1,smrutip,India,Access Only,2025-04-24,2025-04-01,2025-04-24,WIPRO LIMITED,WIPRO LIMITED,NA,APAC,VOVO,null,null,2025-04-23,2025-05-09,2025-04-25,2025-04-24,FALSE,2025-04-25,Ganpati Group,Vendor,1,2025-04-24,2025-04-23,null,NO,null,shakthis|stozer|pawlowski|chatham|ddolgov|sundar,shakthis,null,Yes,2025-04-24,6. Onboarded,4,3,1,,IN-REMOTE,IN-REMOTE-GEN,null,Vendor,No,FALSE,all_aboard,Saksham,1,4,4,4,-1,2,3,3,3,2,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00966187,T&S,1553748,2025-04-11,2025-04-11,6A6,9,kristineanneb,Philippines,Equipment and Access,2025-04-16,2025-04-01,2025-04-25,ACCENTURE PLC,ACCENTURE PLC,NA,APAC,GOVO,null,null,2025-04-15,2025-05-09,2025-04-25,2025-04-25,FALSE,2025-04-25,Ganpati Group,Vendor,1,2025-04-25,2025-04-15,null,NO,null,sumeetpd|toriblake|annathomp|kcourington|kwalker|sundar,sumeetpd,NO,Yes,2025-04-25,6. Onboarded,14,10,7,,PH-QZT,PH-QZT-VNCC2,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,14,14,5,1,10,4,10,3,2,7,7,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00959588,DeepMind,1546974,2025-03-28,2025-03-28,GD1,21,katherineperry,United States,Equipment and Access,2025-04-01,2025-04-01,2025-04-22,SCALE AI INC,SCALE AI INC,NA,NORTH AMERICA,VOVO,null,null,2025-04-01,2025-05-01,2025-04-17,2025-04-16,FALSE,2025-04-21,Ganpati Group,Vendor,1,2025-04-22,2025-04-01,null,NO,null,clbutterfield|mcelish|dawnbloxwich|hels|lilai|demishassabis|sundar,clbutterfield,NO,Yes,2025-04-22,6. Onboarded,25,17,15,,US-REMOTE,US-REMOTE-TX,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,25,25,4,1,20,4,17,2,2,15,11,4,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970332,Technical Infrastructure,1558103,2025-04-21,2025-04-21,3PL,1,michealharvey,United States,Access Only,2025-04-23,2025-04-01,2025-04-24,SCHENKER,DEUTSCHE BAHN AG,NA,NORTH AMERICA,Special Use,null,null,2025-04-23,2025-05-08,2025-04-24,2025-04-24,FALSE,2025-04-24,Ganpati Group,Vendor,1,2025-04-24,2025-04-23,null,NO,null,rmrodriguez|jtlobrien|tammyw|stewartbt|moniquepicou|btreynor|tkurian|sundar,rmrodriguez,null,Yes,2025-04-24,6. Onboarded,3,3,1,,US-AUS,US-AUS-PFG1A,null,Vendor,No,FALSE,all_aboard,Saksham,1,3,3,2,1,1,2,3,2,2,1,1,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969850,Devices & Services,1557386,2025-04-21,2025-04-21,74G,1,huangdoris,Taiwan,Access Only,2025-04-24,2025-04-01,2025-04-25,WIPRO LIMITED,WIPRO LIMITED,NA,APAC,GOVO,null,null,2025-04-22,2025-05-09,2025-04-25,2025-04-25,FALSE,2025-04-25,Ganpati Group,Vendor,1,2025-04-25,2025-04-22,null,NO,null,alwinlee|yuxunz|srangaraj|kamatha|acorrale|shakilb|ricko|sundar,alwinlee,null,Yes,2025-04-25,6. Onboarded,4,4,1,,TW-NTC,TW-NTC-ZXG88,null,Vendor,No,FALSE,all_aboard,Saksham,1,4,4,3,1,3,1,4,3,1,1,1,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00959581,Cloud,1546895,2025-03-28,2025-03-28,1TA,20,taivonj,United States,Access Only,2025-04-02,2025-04-01,2025-04-22,MANTECH ADVANCED SYSTEMS INTERNATIONAL INC,MANTECH ADVANCED SYSTEMS INTERNATIONAL INC,NA,NORTH AMERICA,VOVO,null,null,2025-04-01,2025-05-05,2025-04-21,2025-04-02,FALSE,2025-04-22,Ganpati Group,Vendor,1,2025-04-22,2025-04-01,null,NO,null,saynukr|trroger|michaelfarrell|earlmatthews|leighpalmer|kdahut|tkurian|sundar,saynukr,YES,Yes,2025-04-22,6. Onboarded,25,17,14,,US-REMOTE,US-REMOTE-VA,null,Vendor,No,FALSE,all_aboard,Saksham,1,25,25,5,1,21,4,17,3,2,14,0,14,1745910103306887,UA,Yes,No,No,No,No
G-CW-00966726,gTech,1554289,2025-04-14,2025-04-14,13X,7,fbalbi,Portugal,Equipment and Access,2025-04-15,2025-04-01,2025-04-22,COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION,COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION,NA,EMEA,VOVO,null,null,2025-04-15,2025-05-05,2025-04-21,2025-04-21,FALSE,2025-04-21,Ganpati Group,Vendor,1,2025-04-22,2025-04-15,null,NO,null,axemed|pavitbir|jyotsnas|mduggirala|arijit|sauquet|philipps|sundar,axemed,NO,Yes,2025-04-22,6. Onboarded,8,6,5,,PT-REMOTE,PT-REMOTE-GEN,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,8,8,1,1,6,1,6,1,1,5,4,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00968757,Cloud,1556327,2025-04-16,2025-04-16,09A,4,dacruze,Brazil,Equipment and Access,2025-04-18,2025-04-01,2025-04-22,ACCENTURE PLC,ACCENTURE PLC,NA,LATAM,GOVO,null,null,2025-04-17,2025-05-06,2025-04-22,2025-04-22,FALSE,2025-04-22,Ganpati Group,Vendor,1,2025-04-22,2025-04-17,null,NO,null,mihirsamir|joebush|rduvvuri|ivaturi|anasosman|francisdesouza|tkurian|sundar,mihirsamir,null,Yes,2025-04-22,6. Onboarded,6,4,2,,BR-SAO,BR-SAO-SKY,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,6,6,2,1,5,1,4,2,1,2,2,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00971034,Technical Infrastructure,1559332,2025-04-22,2025-04-22,3PL,3,mabigaila,United States,Equipment and Access,2025-04-25,2025-04-01,2025-04-28,SCHENKER,DEUTSCHE BAHN AG,NA,NORTH AMERICA,Special Use,null,null,2025-04-24,2025-05-12,2025-04-28,2025-04-28,FALSE,2025-04-28,Ganpati Group,Vendor,1,2025-04-28,2025-04-24,null,NO,null,marrerow|tylerburd|tammyw|stewartbt|moniquepicou|btreynor|tkurian|sundar,marrerow,null,Yes,2025-04-28,6. Onboarded,6,4,1,,US-RNO,US-RNO-STY1A,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,6,6,3,1,4,2,4,3,2,1,1,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969135,Technical Infrastructure,1556896,2025-04-17,2025-04-17,65H,1,saleemmi,United Kingdom,Access Only,2025-04-21,2025-04-01,2025-04-22,SYNERGY SECURITY SOLUTIONS LIMITED,SYNERGY SECURITY SOLUTIONS LIMITED,NA,EMEA,Special Use,null,null,2025-04-18,2025-05-05,2025-04-21,2025-04-21,FALSE,2025-04-22,Ganpati Group,Vendor,1,2025-04-22,2025-04-18,null,NO,null,barbaramazurek|sivam|isweeney|hviccione|obrienkevin|alexmj|btreynor|tkurian|sundar,barbaramazurek,null,Yes,2025-04-22,6. Onboarded,5,3,1,,UK-LHR,UK-LHR-MRD1,null,Vendor,No,FALSE,all_aboard,Saksham,1,5,5,4,1,4,1,3,2,1,1,0,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969367,Devices & Services,1557185,2025-04-17,2025-04-17,7TX,3,wajack,United States,Equipment and Access,2025-04-22,2025-04-01,2025-04-25,NEUSOFT AMERICA INC,NEUSOFT AMERICA INC,NA,NORTH AMERICA,GOGO,null,null,2025-04-25,2025-05-05,2025-04-21,2025-04-21,FALSE,2025-04-25,Ganpati Group,Vendor,1,2025-04-25,2025-04-25,null,NO,null,jfangwang|rramamoorthy|sharmaekta|franceswang|byeo|seangc|ssamat|ricko|sundar,jfangwang,null,Yes,2025-04-25,6. Onboarded,8,6,3,,US-MTV,US-MTV-2081,null,Vendor,Yes,FALSE,all_aboard,Non-Saksham,1,8,8,5,1,0,8,6,3,6,3,0,3,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969143,Technical Infrastructure,1557428,2025-04-17,2025-04-17,610,1,badge-1557428,United States,Badge Only,2025-04-22,2025-04-01,null,THE WHITING TURNER CONTRACTING COMPANY,THE WHITING TURNER CONTRACTING COMPANY,Badge Only,NORTH AMERICA,Special Use,null,null,null,null,null,null,FALSE,null,null,Vendor,1,2025-04-22,null,null,NO,null,kubicek|gguenther|jjjenki|allenware|alexmj|btreynor|tkurian|sundar,kubicek,null,Yes,2025-04-22,6. Onboarded,5,3,1,,US-CBF,US-CBF-SLN3A,null,Vendor,No,FALSE,all_aboard,Saksham,1,5,5,5,null,null,null,3,3,null,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969293,Access,1556966,2025-04-17,2025-04-17,72O,4,wlilly,United States,Equipment and Access,2025-04-18,2025-04-01,2025-04-22,IBEX HOLDINGS LIMITED,IBEX HOLDINGS LIMITED,NA,NORTH AMERICA,VOVO,null,null,2025-04-18,2025-05-05,2025-04-21,2025-04-21,FALSE,2025-04-21,Ganpati Group,Vendor,1,2025-04-22,2025-04-18,null,NO,null,dariusbahrami|mishmael|dbaer|melanigriffith|dinni|sundar,dariusbahrami,null,Yes,2025-04-22,6. Onboarded,5,3,2,,US-REMOTE,US-REMOTE-WV,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,5,5,1,1,3,1,3,1,1,2,1,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00955600,DeepMind,1493437,2025-03-21,2025-03-21,GD1,26,joyelle,United States,Equipment and Access,2025-03-26,2025-03-01,2025-04-21,SCALE AI INC,SCALE AI INC,NA,NORTH AMERICA,VOVO,null,null,2025-04-01,2025-05-05,2025-04-21,2025-04-08,FALSE,2025-04-21,Ganpati Group,Vendor,1,2025-04-21,2025-04-01,null,NO,null,clbutterfield|mcelish|dawnbloxwich|hels|lilai|demishassabis|sundar,clbutterfield,YES,Yes,2025-04-21,6. Onboarded,31,21,18,,US-REMOTE,US-REMOTE-TX,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,31,31,5,1,20,11,21,3,7,18,9,9,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969208,Technical Infrastructure,1556602,2025-04-17,2025-04-17,3PL,6,loganwilson,United States,Equipment and Access,2025-04-21,2025-04-01,2025-04-27,GXO LOGISTICS WORLDWIDE LLC,GXO LOGISTICS WORLDWIDE LLC,NA,NORTH AMERICA,Special Use,null,null,2025-04-19,2025-05-12,2025-04-28,2025-04-20,FALSE,2025-04-28,Ganpati Group,Vendor,1,2025-04-27,2025-04-19,null,NO,null,hernanreyes|tylerburd|tammyw|stewartbt|moniquepicou|btreynor|tkurian|sundar,hernanreyes,null,Yes,2025-04-27,6. Onboarded,10,7,5,,US-PRY,US-PRY-DAT1,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,10,10,4,-1,9,2,7,2,2,5,0,5,1745910103306887,UA,Yes,No,No,No,No
G-CW-00962321,Research,1549856,2025-04-01,2025-04-03,7NC,18,luam,United States,Equipment and Access,2025-04-07,2025-04-01,2025-04-25,INTELLIPRO GROUP INC.,INTELLIPRO GROUP INC.,N,NORTH AMERICA,Special Use,null,null,2025-04-14,2025-05-08,2025-04-24,2025-04-04,FALSE,2025-04-25,Ganpati Group,Temp,1,2025-04-25,2025-04-14,null,NO,null,dabuell|hansenmonica|charinac|neven|yossi|jmanyika|sundar,dabuell,NO,Yes,2025-04-25,6. Onboarded,24,16,14,,US-SBA,US-SBA-MENT301,null,Regular Temporary Staff Member,Yes,FALSE,all_aboard,Non-Saksham,1,24,24,6,1,11,13,16,2,9,14,0,14,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969833,Geo,1463016,2025-04-21,2025-04-21,479,1,doddapanenip,India,Access Only,2025-04-23,2025-04-01,2025-04-23,WIPRO LIMITED,WIPRO LIMITED,NA,APAC,GOVO,null,null,2025-04-22,2025-05-08,2025-04-24,2025-04-23,FALSE,2025-04-24,Ganpati Group,Vendor,1,2025-04-23,2025-04-22,null,NO,null,asameer|cpeay|harshanandi|ckoushik|paddyflynn|cwphillips|nicholas|sundar,asameer,null,Yes,2025-04-23,6. Onboarded,2,2,1,,IN-HYD,IN-HYD-SAR2,null,Vendor,No,FALSE,all_aboard,Saksham,1,2,2,2,-1,2,1,2,2,1,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00971145,Technical Infrastructure,1558949,2025-04-22,2025-04-22,65H,1,washingtondion,United States,Access Only,2025-04-25,2025-04-01,2025-04-25,ALLIED UNIVERSAL,ALLIED UNIVERSAL,NA,NORTH AMERICA,Special Use,null,null,2025-04-23,2025-05-09,2025-04-25,2025-04-25,FALSE,2025-04-25,Ganpati Group,Vendor,1,2025-04-25,2025-04-23,null,NO,null,dswingle|thibert|danchapman|hviccione|obrienkevin|alexmj|btreynor|tkurian|sundar,dswingle,null,Yes,2025-04-25,6. Onboarded,3,3,1,,US-CMH,US-CMH-NBY1A,null,Vendor,No,FALSE,all_aboard,Saksham,1,3,3,3,1,2,1,3,3,1,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970779,gTech,1216441,2025-04-22,2025-04-22,17S,2,samreenissa,India,Access Only,2025-04-25,2025-04-01,2025-04-27,GENPACT LIMITED,GENPACT INTERNATIONAL INC,NA,APAC,VOVO,null,null,2025-04-24,2025-05-09,2025-04-25,2025-04-24,FALSE,2025-04-28,Ganpati Group,Vendor,1,2025-04-27,2025-04-24,null,NO,null,vanshikaraheja|jigyasasaxena|wayneraven|suemorris|iloughran|sauquet|philipps|sundar,vanshikaraheja,null,Yes,2025-04-27,6. Onboarded,5,4,1,,IN-REMOTE,IN-REMOTE-GEN,null,Vendor,No,FALSE,all_aboard,Saksham,1,5,5,3,-1,4,2,4,3,2,1,0,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00971941,gTech,1177109,2025-04-23,2025-04-23,0G3,3,ntrangthuy,United States,Equipment and Access,2025-04-25,2025-04-01,2025-04-28,VACO,"VACO, LLC",NA,NORTH AMERICA,VOVO,null,2025-04-27,2025-04-25,2025-05-09,2025-04-25,2025-04-25,FALSE,2025-04-28,Ganpati Group,Vendor,1,2025-04-28,2025-04-25,null,NO,null,ivankoomson|benjaminlin|sarala|doina|arijit|sauquet|philipps|sundar,ivankoomson,null,Yes,2025-04-28,6. Onboarded,5,3,1,,US-REMOTE,US-REMOTE-CA,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,5,5,2,1,3,2,3,2,2,1,0,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00965955,YouTube,1553723,2025-04-11,2025-04-11,YT9,7,sipelli,India,Equipment and Access,2025-04-14,2025-04-01,2025-04-21,ACCENTURE PLC,ACCENTURE PLC,NA,APAC,GOVO,null,null,2025-04-15,2025-05-06,2025-04-22,2025-04-14,FALSE,2025-04-22,Ganpati Group,Vendor,1,2025-04-21,2025-04-15,null,NO,null,varniks|annapurna|jaydeepmistry|veapen|vicheta|cwire|mecoe|nmohan|sundar,varniks,NO,Yes,2025-04-21,6. Onboarded,10,6,5,,IN-HYD,IN-HYD-SAR3,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,10,10,3,-1,7,4,6,1,2,5,0,5,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970832,gTech,1558379,2025-04-22,2025-04-22,0G3,1,boothapatir,India,Access Only,2025-04-25,2025-04-01,2025-04-25,VIRTUSA CORPORATION,ETOUCH SYSTEMS CORP.,NA,APAC,GOVO,null,null,2025-04-23,2025-05-09,2025-04-25,2025-04-25,FALSE,2025-04-25,Ganpati Group,Vendor,1,2025-04-25,2025-04-23,null,NO,null,delaq|parinita|sarala|doina|arijit|sauquet|philipps|sundar,delaq,null,Yes,2025-04-25,6. Onboarded,3,3,1,,IN-HYD,IN-HYD-SAR2,null,Vendor,No,FALSE,all_aboard,Saksham,1,3,3,3,1,2,1,3,3,1,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00967765,Corp Eng,1555702,2025-04-15,2025-04-15,943,5,bhagavatulaa,India,Access Only,2025-04-16,2025-04-01,2025-04-21,MOVATE TECHNOLOGIES PRIVATE LIMITED,MOVATE TECHNOLOGIES PRIVATE LIMITED,NA,APAC,GOVO,null,null,2025-04-17,2025-05-01,2025-04-17,2025-04-16,FALSE,2025-04-21,Ganpati Group,Vendor,1,2025-04-21,2025-04-17,null,NO,null,manishtripathy|dchumphrey|debraph|ycsvarma|marcberson|jen|sundar,manishtripathy,YES,Yes,2025-04-21,6. Onboarded,6,4,3,,IN-HYD,IN-HYD-SAR2,null,Vendor,No,FALSE,all_aboard,Saksham,1,6,6,1,1,4,2,4,1,2,3,0,3,1745910103306887,UA,Yes,No,No,No,No
